Stimuliname	ID	Word	DepRel	Head	POStag	Av fixation duration	First fixation duration on every word	Fixation binary	HowOftenNews	HowOftenTweets	InterestRating	InterestRating n std from mean	Mean fixation duration	Next fixation duration	Next word fixated binary	P1stFix	P2ndFix	Previous fixation duration	Previous word fixated binary	Reading time per sent norm	Sentence len	Share of fixated words per sent	TimePrctg	Total fixation duration per word	Total regression from duration	Total regresssion to duration	Word len	nFixations	nFixations per sent norm	nLong regressions from	nLong regressions per sent norm	nLong regressions to	nRefixations	nRefixations per sent norm	nRegressions from	nRegressions per sent norm	nRegressions to
HDL0005.png	5	beer	dobj	3	NN	164.666666667	115.666666667	0.666666666667	2.88888888889	1.77777777778	3.22222222222	0.511051002	224.883517822	115.777777778	0.777777777778	0.111111111111	0.0	121.111111111	0.222222222222	205.03968254	14.0	0.619047619056	0.0733560416	222.0	55.5555555556	41.6666666667	4.0	1.11111111111	0.880952380956	0.111111111111	0.0793650793556	0.0	0.111111111111	0.111111111111	0.333333333333	0.190476190467	0.222222222222
HDL0005.png	6	brewed	partmod	5	VBN	201.288888889	150.888888889	0.777777777778	2.88888888889	1.77777777778	3.22222222222	0.511051002	224.883517822	161.111111111	0.666666666667	0.0	0.0	168.555555556	0.666666666667	205.03968254	14.0	0.619047619056	0.0853595135222	274.0	60.1111111111	15.7777777778	6.0	1.44444444444	0.880952380956	0.222222222222	0.0793650793556	0.111111111111	0.111111111111	0.111111111111	0.222222222222	0.190476190467	0.333333333333
HDL0005.png	7	with	erased	0	IN	137.388888889	121.222222222	0.666666666667	2.88888888889	1.77777777778	3.22222222222	0.511051002	224.883517822	131.333333333	0.555555555556	0.0	0.0	164.777777778	0.777777777778	205.03968254	14.0	0.619047619056	0.0462859318444	153.555555556	58.3333333333	32.3333333333	4.0	0.777777777778	0.880952380956	0.0	0.0793650793556	0.222222222222	0.0	0.111111111111	0.222222222222	0.190476190467	0.111111111111
HDL0005.png	8	oat	nn	9	NN	131.888888889	124.0	0.555555555556	2.88888888889	1.77777777778	3.22222222222	0.511051002	224.883517822	122.111111111	0.777777777778	0.0	0.0	75.8888888889	0.666666666667	205.03968254	14.0	0.619047619056	0.0452650668111	139.777777778	14.7777777778	58.3333333333	3.0	0.666666666667	0.880952380956	0.0	0.0793650793556	0.222222222222	0.0	0.111111111111	0.111111111111	0.190476190467	0.222222222222
HDL0005.png	9	bran	prep_with	6	NN	184.222222222	170.333333333	0.777777777778	2.88888888889	1.77777777778	3.22222222222	0.511051002	224.883517822	156.333333333	0.888888888889	0.0	0.111111111111	160.888888889	0.555555555556	205.03968254	14.0	0.619047619056	0.114310568944	198.111111111	49.8888888889	27.7777777778	4.0	0.888888888889	0.880952380956	0.111111111111	0.0793650793556	0.222222222222	0.0	0.111111111111	0.222222222222	0.190476190467	0.111111111111
HDL0005.png	10	,	punct	9	,	0.0	0.0	0.0	2.88888888889	1.77777777778	3.22222222222	0.511051002	224.883517822	0.0	0.0	0.0	0.0	0.0	0.0	205.03968254	14.0	0.619047619056	0.0	0.0	0.0	0.0	1.0	0.0	0.880952380956	0.0	0.0793650793556	0.0	0.0	0.111111111111	0.0	0.190476190467	0.0
HDL0005.png	11	rather	erased	0	RB	162.333333333	154.444444444	0.888888888889	2.88888888889	1.77777777778	3.22222222222	0.511051002	224.883517822	214.777777778	0.666666666667	0.111111111111	0.0	146.222222222	0.777777777778	205.03968254	14.0	0.619047619056	0.103537898444	170.222222222	20.3333333333	29.5555555556	6.0	1.0	0.880952380956	0.222222222222	0.0793650793556	0.0	0.111111111111	0.111111111111	0.111111111111	0.190476190467	0.222222222222
HDL0005.png	12	than	erased	0	IN	151.777777778	151.777777778	0.666666666667	2.88888888889	1.77777777778	3.22222222222	0.511051002	224.883517822	263.666666667	0.666666666667	0.0	0.0	135.111111111	0.888888888889	205.03968254	14.0	0.619047619056	0.0525213126	151.777777778	35.1111111111	20.3333333333	4.0	0.666666666667	0.880952380956	0.333333333333	0.0793650793556	0.0	0.0	0.111111111111	0.111111111111	0.190476190467	0.111111111111
HDL0005.png	13	rice	conj_negcc	9	NN	296.0	276.555555556	0.666666666667	2.88888888889	1.77777777778	3.22222222222	0.511051002	224.883517822	158.222222222	0.444444444444	0.0	0.0	141.555555556	0.666666666667	205.03968254	14.0	0.619047619056	0.0987429966333	315.444444444	18.5555555556	92.4444444444	4.0	0.777777777778	0.880952380956	0.0	0.0793650793556	0.0	0.0	0.111111111111	0.111111111111	0.190476190467	0.333333333333
HDL0005.png	14	or	erased	0	CC	206.722222222	190.555555556	0.444444444444	2.88888888889	1.77777777778	3.22222222222	0.511051002	224.883517822	124.888888889	0.333333333333	0.0	0.0	161.0	0.666666666667	205.03968254	14.0	0.619047619056	0.0570027384333	222.888888889	0.0	79.5555555556	2.0	0.555555555556	0.880952380956	0.0	0.0793650793556	0.0	0.111111111111	0.111111111111	0.0	0.190476190467	0.111111111111
HDL0005.png	15	corn	conj_or	13	NN	151.833333333	97.2222222222	0.333333333333	2.88888888889	1.77777777778	3.22222222222	0.511051002	224.883517822	133.333333333	0.0	0.0	0.0	97.2222222222	0.444444444444	205.03968254	14.0	0.619047619056	0.0572253714111	206.444444444	0.0	51.8888888889	4.0	0.555555555556	0.880952380956	0.111111111111	0.0793650793556	0.0	0.222222222222	0.111111111111	0.0	0.190476190467	0.222222222222
HDL0005.png	16	.	punct	3	.	0.0	0.0	0.0	2.88888888889	1.77777777778	3.22222222222	0.511051002	224.883517822	0.0	0.0	0.0	0.0	0.0	0.0	205.03968254	14.0	0.619047619056	0.0	0.0	0.0	0.0	1.0	0.0	0.880952380956	0.0	0.0793650793556	0.0	0.0	0.111111111111	0.0	0.190476190467	0.0
HDL0016.png	1	HUGO	nsubj	2	NNP	247.203703704	191.666666667	0.777777777778	2.88888888889	1.77777777778	2.33333333333	-0.154521037744	293.95306237	204.444444444	0.888888888889	0.333333333333	0.222222222222	287.666666667	0.0	578.583333333	4.0	0.916666666667	0.1629465783	331.444444444	354.222222222	0.0	4.0	1.44444444444	2.02777777778	0.0	0.0277777777778	0.111111111111	0.111111111111	0.361111111111	1.0	0.611111111111	0.0
HDL0016.png	2	FELLED	root	0	VBD	421.453703704	247.777777778	0.888888888889	2.88888888889	1.77777777778	2.33333333333	-0.154521037744	293.95306237	220.222222222	0.888888888889	0.222222222222	0.555555555556	292.444444444	0.777777777778	578.583333333	4.0	0.916666666667	0.270810056867	657.555555556	201.0	95.2222222222	6.0	2.11111111111	2.02777777778	0.0	0.0277777777778	0.0	0.222222222222	0.361111111111	1.0	0.611111111111	0.666666666667
HDL0016.png	3	vast	amod	4	JJ	328.453703704	237.888888889	0.888888888889	2.88888888889	1.77777777778	2.33333333333	-0.154521037744	293.95306237	252.777777778	1.0	0.222222222222	0.222222222222	219.333333333	0.888888888889	578.583333333	4.0	0.916666666667	0.205986208089	436.0	124.0	13.0	4.0	1.77777777778	2.02777777778	0.0	0.0277777777778	0.0	0.222222222222	0.361111111111	0.444444444444	0.611111111111	0.222222222222
HDL0016.png	4	timberlands	dobj	2	NNS	534.572222222	371.0	1.0	2.88888888889	1.77777777778	2.33333333333	-0.154521037744	293.95306237	318.333333333	0.0	0.222222222222	0.0	297.111111111	0.888888888889	578.583333333	4.0	0.916666666667	0.339852842044	829.222222222	0.0	171.333333333	11.0	2.66666666667	2.02777777778	0.111111111111	0.0277777777778	0.0	0.888888888889	0.361111111111	0.0	0.611111111111	1.44444444444
HDL0016.png	5	.	punct	2	.	60.1111111111	60.1111111111	0.111111111111	2.88888888889	1.77777777778	2.33333333333	-0.154521037744	293.95306237	34.2222222222	0.0	0.0	0.0	32.3333333333	0.0	578.583333333	4.0	0.916666666667	0.0204043147	60.1111111111	0.0	60.1111111111	1.0	0.111111111111	2.02777777778	0.0	0.0277777777778	0.0	0.0	0.361111111111	0.0	0.611111111111	0.111111111111
HDL0017.png	1	HE	nsubj	2	PRP	105.555555556	105.555555556	0.333333333333	2.88888888889	1.77777777778	2.66666666667	0.0714078911111	254.738474488	88.7777777778	0.666666666667	0.0	0.222222222222	58.2222222222	0.0	197.698412698	14.0	0.571428571444	0.0313348553444	105.555555556	58.2222222222	0.0	2.0	0.333333333333	0.777777777767	0.0	0.174603174611	0.0	0.0	0.0634920634889	0.333333333333	0.182539682544	0.0
HDL0017.png	2	RODE	ccomp	16	VBD	189.883333333	139.555555556	0.666666666667	2.88888888889	1.77777777778	2.66666666667	0.0714078911111	254.738474488	117.444444444	0.555555555556	0.444444444444	0.111111111111	144.333333333	0.333333333333	197.698412698	14.0	0.571428571444	0.107483372289	278.222222222	62.0	40.6666666667	4.0	1.22222222222	0.777777777767	0.0	0.174603174611	0.222222222222	0.222222222222	0.0634920634889	0.444444444444	0.182539682544	0.222222222222
HDL0017.png	3	HIS	poss	4	PRP$	188.666666667	188.666666667	0.555555555556	2.88888888889	1.77777777778	2.66666666667	0.0714078911111	254.738474488	63.0	0.777777777778	0.111111111111	0.222222222222	213.888888889	0.666666666667	197.698412698	14.0	0.571428571444	0.0901905473	188.666666667	130.555555556	0.0	3.0	0.555555555556	0.777777777767	0.0	0.174603174611	0.0	0.0	0.0634920634889	0.333333333333	0.182539682544	0.0
HDL0017.png	4	HOBBY	dobj	2	NN	181.648148148	158.222222222	0.777777777778	2.88888888889	1.77777777778	2.66666666667	0.0714078911111	254.738474488	213.666666667	0.333333333333	0.111111111111	0.111111111111	169.333333333	0.555555555556	197.698412698	14.0	0.571428571444	0.0897682230889	210.0	68.5555555556	50.8888888889	5.0	1.11111111111	0.777777777767	0.0	0.174603174611	0.555555555556	0.0	0.0634920634889	0.444444444444	0.182539682544	0.333333333333
HDL0017.png	5	,	punct	2	,	67.6666666667	67.6666666667	0.333333333333	2.88888888889	1.77777777778	2.66666666667	0.0714078911111	254.738474488	72.2222222222	0.0	0.111111111111	0.111111111111	81.3333333333	0.0	197.698412698	14.0	0.571428571444	0.0207368746778	67.6666666667	0.0	40.7777777778	1.0	0.333333333333	0.777777777767	0.111111111111	0.174603174611	0.111111111111	0.0	0.0634920634889	0.0	0.182539682544	0.222222222222
HDL0017.png	6	but	erased	0	CC	58.3333333333	58.3333333333	0.333333333333	2.88888888889	1.77777777778	2.66666666667	0.0714078911111	254.738474488	89.6666666667	0.555555555556	0.0	0.0	68.4444444444	0.777777777778	197.698412698	14.0	0.571428571444	0.0164318054556	58.3333333333	16.6666666667	16.6666666667	3.0	0.333333333333	0.777777777767	0.0	0.174603174611	0.111111111111	0.0	0.0634920634889	0.111111111111	0.182539682544	0.111111111111
HDL0017.png	7	he	nsubj	10	PRP	189.333333333	169.444444444	0.555555555556	2.88888888889	1.77777777778	2.66666666667	0.0714078911111	254.738474488	110.111111111	0.444444444444	0.111111111111	0.0	175.777777778	0.333333333333	197.698412698	14.0	0.571428571444	0.0669135848778	209.222222222	38.8888888889	79.6666666667	2.0	0.777777777778	0.777777777767	0.222222222222	0.174603174611	0.222222222222	0.0	0.0634920634889	0.222222222222	0.182539682544	0.222222222222
HDL0017.png	8	could	aux	10	MD	149.833333333	128.555555556	0.444444444444	2.88888888889	1.77777777778	2.66666666667	0.0714078911111	254.738474488	112.888888889	0.777777777778	0.0	0.0	76.7777777778	0.555555555556	197.698412698	14.0	0.571428571444	0.0505802701667	171.111111111	17.5555555556	17.5555555556	5.0	0.666666666667	0.777777777767	0.555555555556	0.174603174611	0.222222222222	0.0	0.0634920634889	0.111111111111	0.182539682544	0.111111111111
HDL0017.png	9	n't	neg	10	RB	155.5	143.444444444	0.777777777778	2.88888888889	1.77777777778	2.66666666667	0.0714078911111	254.738474488	171.222222222	0.444444444444	0.0	0.111111111111	189.666666667	0.444444444444	197.698412698	14.0	0.571428571444	0.0767559519222	167.555555556	63.7777777778	21.3333333333	3.0	0.888888888889	0.777777777767	0.111111111111	0.174603174611	0.333333333333	0.0	0.0634920634889	0.222222222222	0.182539682544	0.111111111111
HDL0017.png	10	milk	ccomp	16	VB	136.055555556	114.777777778	0.444444444444	2.88888888889	1.77777777778	2.66666666667	0.0714078911111	254.738474488	113.0	0.333333333333	0.0	0.0	99.0	0.777777777778	197.698412698	14.0	0.571428571444	0.0481110887222	157.333333333	0.0	63.7777777778	4.0	0.666666666667	0.777777777767	0.111111111111	0.174603174611	0.333333333333	0.111111111111	0.0634920634889	0.0	0.182539682544	0.222222222222
HDL0017.png	11	it	dobj	10	PRP	85.6666666667	75.0	0.333333333333	2.88888888889	1.77777777778	2.66666666667	0.0714078911111	254.738474488	152.666666667	0.444444444444	0.0	0.0	72.2222222222	0.444444444444	197.698412698	14.0	0.571428571444	0.0263462953333	96.3333333333	13.8888888889	0.0	2.0	0.444444444444	0.777777777767	0.222222222222	0.174603174611	0.333333333333	0.0	0.0634920634889	0.111111111111	0.182539682544	0.0
HDL0017.png	12	,	punct	16	,	0.0	0.0	0.0	2.88888888889	1.77777777778	2.66666666667	0.0714078911111	254.738474488	0.0	0.0	0.0	0.0	0.0	0.0	197.698412698	14.0	0.571428571444	0.0	0.0	0.0	0.0	1.0	0.0	0.777777777767	0.0	0.174603174611	0.0	0.0	0.0634920634889	0.0	0.182539682544	0.0
HDL0017.png	13	the	det	15	DT	104.611111111	94.4444444444	0.444444444444	2.88888888889	1.77777777778	2.66666666667	0.0714078911111	254.738474488	90.6666666667	0.888888888889	0.0	0.0	103.666666667	0.333333333333	197.698412698	14.0	0.571428571444	0.0319749567222	114.777777778	0.0	13.8888888889	3.0	0.555555555556	0.777777777767	0.444444444444	0.174603174611	0.0	0.0	0.0634920634889	0.0	0.182539682544	0.111111111111
HDL0017.png	14	Tax	nn	15	NNP	270.666666667	191.555555556	0.888888888889	2.88888888889	1.77777777778	2.66666666667	0.0714078911111	254.738474488	164.666666667	0.777777777778	0.0	0.111111111111	175.0	0.444444444444	197.698412698	14.0	0.571428571444	0.153559087	349.777777778	14.7777777778	59.2222222222	3.0	1.11111111111	0.777777777767	0.555555555556	0.174603174611	0.0	0.111111111111	0.0634920634889	0.111111111111	0.182539682544	0.222222222222
HDL0017.png	15	Court	nsubj	16	NNP	226.259259259	157.333333333	0.777777777778	2.88888888889	1.77777777778	2.66666666667	0.0714078911111	254.738474488	315.555555556	0.333333333333	0.111111111111	0.0	237.777777778	0.888888888889	197.698412698	14.0	0.571428571444	0.102931810322	327.555555556	80.5555555556	46.2222222222	5.0	1.33333333333	0.777777777767	0.111111111111	0.174603174611	0.0	0.333333333333	0.0634920634889	0.111111111111	0.182539682544	0.444444444444
HDL0017.png	16	says	root	0	VBZ	243.888888889	222.111111111	0.333333333333	2.88888888889	1.77777777778	2.66666666667	0.0714078911111	254.738474488	58.3333333333	0.0	0.0	0.0	161.111111111	0.777777777778	197.698412698	14.0	0.571428571444	0.0868812768333	265.666666667	0.0	98.1111111111	4.0	0.555555555556	0.777777777767	0.0	0.174603174611	0.0	0.111111111111	0.0634920634889	0.0	0.182539682544	0.222222222222
HDL0017.png	17	.	punct	16	.	0.0	0.0	0.0	2.88888888889	1.77777777778	2.66666666667	0.0714078911111	254.738474488	0.0	0.0	0.0	0.0	0.0	0.0	197.698412698	14.0	0.571428571444	0.0	0.0	0.0	0.0	1.0	0.0	0.777777777767	0.0	0.174603174611	0.0	0.0	0.0634920634889	0.0	0.182539682544	0.0
HDL0020.png	1	LUTHER	nn	2	NNP	172.148148148	150.111111111	0.666666666667	2.88888888889	1.77777777778	2.88888888889	0.342423793411	272.700538721	175.0	0.777777777778	0.222222222222	0.333333333333	313.666666667	0.0	304.157407407	12.0	0.759259259267	0.0598098603333	210.222222222	212.888888889	0.0	6.0	0.888888888889	1.14814814816	0.0	0.148148148144	0.222222222222	0.111111111111	0.1574074074	0.555555555556	0.3148148148	0.0
HDL0020.png	2	BURBANK	xsubj	8	NNP	225.833333333	188.777777778	0.777777777778	2.88888888889	1.77777777778	2.88888888889	0.342423793411	272.700538721	173.888888889	0.555555555556	0.333333333333	0.333333333333	174.111111111	0.666666666667	304.157407407	12.0	0.759259259267	0.0717964455111	262.888888889	33.3333333333	76.8888888889	7.0	1.11111111111	1.14814814816	0.0	0.148148148144	0.111111111111	0.222222222222	0.1574074074	0.222222222222	0.3148148148	0.333333333333
HDL0020.png	3	CROSS	dep	5	VB	148.888888889	135.0	0.555555555556	2.88888888889	1.77777777778	2.88888888889	0.342423793411	272.700538721	124.0	0.666666666667	0.0	0.111111111111	114.777777778	0.777777777778	304.157407407	12.0	0.759259259267	0.0395265183778	162.777777778	32.4444444444	0.0	5.0	0.666666666667	1.14814814816	0.0	0.148148148144	0.222222222222	0.0	0.1574074074	0.222222222222	0.3148148148	0.0
HDL0020.png	4	-	punct	5	HYPH	47.1111111111	47.1111111111	0.222222222222	2.88888888889	1.77777777778	2.88888888889	0.342423793411	272.700538721	42.5555555556	0.0	0.0	0.0	49.0	0.0	304.157407407	12.0	0.759259259267	0.0108425908667	47.1111111111	13.8888888889	0.0	1.0	0.222222222222	1.14814814816	0.0	0.148148148144	0.0	0.0	0.1574074074	0.111111111111	0.3148148148	0.0
HDL0020.png	5	BRED	root	0	VBD	230.203703704	141.555555556	0.666666666667	2.88888888889	1.77777777778	2.88888888889	0.342423793411	272.700538721	176.777777778	0.888888888889	0.0	0.111111111111	160.888888889	0.555555555556	304.157407407	12.0	0.759259259267	0.0794140622667	329.333333333	90.6666666667	27.7777777778	4.0	1.22222222222	1.14814814816	0.111111111111	0.148148148144	0.222222222222	0.111111111111	0.1574074074	0.444444444444	0.3148148148	0.222222222222
HDL0020.png	6	PLANTS	dobj	5	NNS	186.055555556	158.333333333	0.888888888889	2.88888888889	1.77777777778	2.88888888889	0.342423793411	272.700538721	198.888888889	0.777777777778	0.222222222222	0.0	188.888888889	0.666666666667	304.157407407	12.0	0.759259259267	0.0532718142667	213.777777778	18.5555555556	51.0	6.0	1.11111111111	1.14814814816	0.222222222222	0.148148148144	0.111111111111	0.0	0.1574074074	0.111111111111	0.3148148148	0.333333333333
HDL0020.png	7	to	aux	8	TO	271.055555556	261.777777778	0.777777777778	2.88888888889	1.77777777778	2.88888888889	0.342423793411	272.700538721	228.444444444	0.888888888889	0.111111111111	0.0	174.888888889	0.888888888889	304.157407407	12.0	0.759259259267	0.0675237798333	280.333333333	41.6666666667	71.2222222222	2.0	0.888888888889	1.14814814816	0.111111111111	0.148148148144	0.0	0.0	0.1574074074	0.222222222222	0.3148148148	0.444444444444
HDL0020.png	8	produce	xcomp	5	VB	260.444444444	218.333333333	0.888888888889	2.88888888889	1.77777777778	2.88888888889	0.342423793411	272.700538721	183.333333333	0.333333333333	0.0	0.0	167.333333333	0.777777777778	304.157407407	12.0	0.759259259267	0.0764983921333	310.888888889	46.2222222222	0.0	7.0	1.33333333333	1.14814814816	0.111111111111	0.148148148144	0.333333333333	0.333333333333	0.1574074074	0.222222222222	0.3148148148	0.0
HDL0020.png	9	the	det	14	DT	65.7222222222	56.4444444444	0.333333333333	2.88888888889	1.77777777778	2.88888888889	0.342423793411	272.700538721	92.5555555556	0.666666666667	0.0	0.0	60.1111111111	0.888888888889	304.157407407	12.0	0.759259259267	0.0163191089444	75.0	38.8888888889	18.5555555556	3.0	0.444444444444	1.14814814816	0.111111111111	0.148148148144	0.111111111111	0.0	0.1574074074	0.222222222222	0.3148148148	0.222222222222
HDL0020.png	10	billion	num	12	CD	199.092592593	167.555555556	0.666666666667	2.88888888889	1.77777777778	2.88888888889	0.342423793411	272.700538721	118.444444444	0.777777777778	0.0	0.0	136.111111111	0.333333333333	304.157407407	12.0	0.759259259267	0.116644110267	246.222222222	94.5555555556	46.3333333333	7.0	1.11111111111	1.14814814816	0.0	0.148148148144	0.444444444444	0.0	0.1574074074	0.444444444444	0.3148148148	0.333333333333
HDL0020.png	11	-	punct	12	HYPH	49.0555555556	42.5555555556	0.222222222222	2.88888888889	1.77777777778	2.88888888889	0.342423793411	272.700538721	43.5555555556	0.0	0.0	0.0	52.7777777778	0.0	304.157407407	12.0	0.759259259267	0.0138874901333	55.5555555556	31.4444444444	0.0	1.0	0.333333333333	1.14814814816	0.111111111111	0.148148148144	0.0	0.0	0.1574074074	0.111111111111	0.3148148148	0.0
HDL0020.png	12	dollar	nn	14	NN	300.074074074	230.444444444	0.777777777778	2.88888888889	1.77777777778	2.88888888889	0.342423793411	272.700538721	168.444444444	1.0	0.0	0.0	184.222222222	0.666666666667	304.157407407	12.0	0.759259259267	0.0985738146444	413.666666667	155.555555556	79.6666666667	6.0	1.33333333333	1.14814814816	0.222222222222	0.148148148144	0.0	0.111111111111	0.1574074074	0.666666666667	0.3148148148	0.555555555556
HDL0020.png	13	Idaho	nn	14	NNP	357.537037037	260.0	1.0	2.88888888889	1.77777777778	2.88888888889	0.342423793411	272.700538721	515.444444444	0.666666666667	0.111111111111	0.111111111111	254.555555556	0.777777777778	304.157407407	12.0	0.759259259267	0.153388806878	473.888888889	97.2222222222	118.555555556	5.0	2.0	1.14814814816	0.666666666667	0.148148148144	0.0	0.555555555556	0.1574074074	0.222222222222	0.3148148148	0.777777777778
HDL0020.png	14	potato	dobj	8	NN	457.222222222	346.222222222	0.666666666667	2.88888888889	1.77777777778	2.88888888889	0.342423793411	272.700538721	215.666666667	0.0	0.0	0.0	366.555555556	1.0	304.157407407	12.0	0.759259259267	0.142503205544	568.222222222	0.0	174.0	6.0	1.11111111111	1.14814814816	0.111111111111	0.148148148144	0.0	0.444444444444	0.1574074074	0.0	0.3148148148	0.555555555556
HDL0020.png	15	.	punct	5	.	0.0	0.0	0.0	2.88888888889	1.77777777778	2.88888888889	0.342423793411	272.700538721	0.0	0.0	0.0	0.0	0.0	0.0	304.157407407	12.0	0.759259259267	0.0	0.0	0.0	0.0	1.0	0.0	1.14814814816	0.0	0.148148148144	0.0	0.0	0.1574074074	0.0	0.3148148148	0.0
HDL0039.png	1	BROKERAGE	nn	2	NN	484.266666667	304.444444444	1.0	2.88888888889	1.77777777778	2.11111111111	-0.309915344344	254.45828017	218.444444444	0.888888888889	0.555555555556	0.555555555556	184.222222222	0.0	474.203703704	6.0	0.777777777778	0.341673619778	817.0	246.111111111	0.0	9.0	2.77777777778	1.77777777779	0.0	0.0370370370444	0.0	1.11111111111	0.444444444433	1.22222222222	0.351851851856	0.0
HDL0039.png	2	HIRING	nsubj	3	NN	237.833333333	152.666666667	0.888888888889	2.88888888889	1.77777777778	2.11111111111	-0.309915344344	254.45828017	280.444444444	0.777777777778	0.111111111111	0.444444444444	337.666666667	1.0	474.203703704	6.0	0.777777777778	0.112757906378	334.111111111	81.4444444444	51.7777777778	6.0	1.66666666667	1.77777777779	0.0	0.0370370370444	0.222222222222	0.111111111111	0.444444444433	0.444444444444	0.351851851856	0.444444444444
